drug_name,SMILES,phase2_score,signed_score,net_positive,n_papers,models,confidence,final_score
"[(4r,4ar,7r,7ar,12bs)-9-acetyloxy-3-methyl-2,4,4a,7,7a,13-hexahydro-1h-4,12-methanobenzofuro[3,2-e]isoquinolin-7-yl] acetate",CC(=O)Oc1ccc2c3c1O[C@H]1[C@H](OC(C)=O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CC(=O)[C@@H]1CC[C@@H]2[C@@H]3CC=C4C[C@H](OC(=O)CCC(=O)O)CC[C@]4(C)[C@@H]3CC[C@@]12C,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CC(=O)[C@@H]1CC[C@@H]2[C@H]3CC[C@@H]4C[C@H](O)CC[C@@]4(C)[C@@H]3C(=O)C[C@@]12C,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CC(=O)[C@@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@@H]3CC[C@]21C,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CC(=O)[C@@H]1CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@@]4(C)[C@H]3[C@@H](O)C[C@]21C,0.0,0.0,0.0,0.0,,0.0,0.0
"(8r,9r,10s,11r,13s,14r,17r)-17-acetyl-11,17-dihydroxy-10,13-dimethyl-7,8,9,11,12,14,15,16-octahydro-6h-cyclopenta[a]phenanthren-3-one",CC(=O)[C@@]1(O)CC[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@H]3[C@H](O)C[C@@]21C,0.0,0.0,0.0,0.0,,0.0,0.0
zinc25547986,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@H](O)C[C@@]21C,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CC(=O)[C@H]1CC[C@@H]2[C@H]3CC[C@@H]4C[C@@](C)(O)CC[C@@]4(C)[C@H]3CC[C@]12C,0.0,0.0,0.0,0.0,,0.0,0.0
zinc118934164,CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@H](O)[C@]45C[C@H]4CC[C@]5(C)[C@H]3CC[C@]12C,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CC(=O)[C@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@H](O)C[C@]21C,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CC(=O)[C@]1(O)[C@H](O)C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@]4(C)[C@H]3CC[C@]21C,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CC(=O)[C@]12OC(C)(C)O[C@H]1C[C@@H]1[C@H]3CCC4=CC(=O)CC[C@@]4(C)[C@H]3CC[C@@]12C,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CC(=O)[C@]12OC(C)(C)O[C@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@H](O)C[C@@]12C,0.0,0.0,0.0,0.0,,0.0,0.0
zinc1109,CC(=O)c1ccc([C@@H](O)[C@H](CO)NC(=O)C(Cl)Cl)cc1,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CC(C)(C)C(=O)SCC(=O)[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@]4(C)[C@H]3[C@@H](O)C[C@]21C,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CC(C)(C)CC(=O)OCC(=O)[C@@]1(O)CC[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@H]3[C@H](O)C[C@@]21C,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CC(C)(C)CC(=O)OCC(=O)[C@]12OC(C)(C)O[C@H]1C[C@@H]1[C@H]3CC4=CC(=O)C=C[C@@]4(C)[C@]3(F)[C@@H](O)C[C@@]12C,0.0,0.0,0.0,0.0,,0.0,0.0
flerobuterol,CC(C)(C)NC[C@H](O)c1ccccc1F,0.0,0.0,0.0,0.0,,0.0,0.0
butaclamol,CC(C)(C)[C@@]1(O)CCN2C[C@@H]3c4ccccc4CCc4cccc(c43)[C@H]2C1,0.0,0.0,0.0,0.0,,0.0,0.0
nsc-25141,CC(C)(C)c1ccc(CN2CCN([C@H](c3ccccc3)c3ccc(Cl)cc3)CC2)cc1,0.0,0.0,0.0,0.0,,0.0,0.0
unii-n3o8l7r66h,CC(C)(O)C[C@@](C)(O)c1ccc(Cl)cc1,0.0,0.0,0.0,0.0,,0.0,0.0
zinc2041240,CC(C)(O)[C@@](C)(O)c1ccc(Cl)cc1,0.0,0.0,0.0,0.0,,0.0,0.0
metaglycodol,CC(C)(O)[C@@](C)(O)c1cccc(Cl)c1,0.0,0.0,0.0,0.0,,0.0,0.0
zinc100125124,CC(C)=CCN1CC[C@@]2(C)c3cc(O)ccc3C[C@H]1[C@H]2C,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CC(C)=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@]3(O)[C@H]1C5,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CC(C)C(=O)OCC(=O)[C@]12O[C@H](C3CCCCC3)O[C@@H]1C[C@@H]1[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@H]3[C@@H](O)C[C@]12C,0.0,0.0,0.0,0.0,,0.0,0.0
promoxolane,CC(C)C1(C(C)C)OC[C@@H](CO)O1,0.0,0.0,0.0,0.0,,0.0,0.0
zinc4214115,CC(C)CCNC[C@@H]1COc2ccccc2O1,0.0,0.0,0.0,0.0,,0.0,0.0
(r)-amixetrine,CC(C)CCO[C@@H](CN1CCCC1)c1ccccc1,0.0,0.0,0.0,0.0,,0.0,0.0
(r)-oxaflozane,CC(C)N1CCO[C@H](c2cccc(C(F)(F)F)c2)C1,0.0,0.0,0.0,0.0,,0.0,0.0
zinc1693020,CC(C)N[C@H]1C2CCC(CC2)[C@@]1(O)c1ccc(Cl)c(Cl)c1,0.0,0.0,0.0,0.0,,0.0,0.0
"9-[1,3-di(propan-2-yloxy)propan-2-yloxymethyl]-3,6-dihydropurin-2-amine",CC(C)OCC(COC(C)C)OCn1cnc2c1NC(N)=NC2,0.0,0.0,0.0,0.0,,0.0,0.0
(r)-bromisoval,CC(C)[C@@H](Br)C(=O)NC(N)=O,0.0,0.0,0.0,0.0,,0.0,0.0
unii-h61chr8d70,CC(C)[C@H](N)C(=O)OC[C@@H](CO)OCn1cnc2c(=O)[nH]c(N)nc21,0.0,0.0,0.0,0.0,,0.0,0.0
"(1r,6s,8s)-6-propan-2-yl-3-azapentacyclo[11.8.1.03,8.09,22.016,21]docosa-9,11,13(22),16,18,20-hexaen-6-ol",CC(C)[C@]1(O)CCN2C[C@@H]3c4ccccc4CCc4cccc(c43)[C@@H]2C1,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CC(C)n1cc2c3c(cccc31)[C@@H]1C[C@H](C(=O)NC3CCCCC3)CN(C)[C@@H]1C2,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@@]5(C)[C@H]4[C@@H](O)C[C@@]3(C)[C@]2(C(=O)CO)O1,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CC1(C)O[C@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]3[C@H]2O1,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CC1(C)O[C@H]2C[C@@H]3[C@H]4CC5=CC(=O)C=C[C@@]5(C)[C@]4(F)[C@H](O)C[C@]3(C)[C@@]2(C(=O)COC(=O)c2cc3ccccc3o2)O1,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CC1(C)O[C@H]2C[C@@H]3[C@H]4CCC5=CC(=O)C=C[C@@]5(C)[C@]4(F)[C@@H](O)C[C@@]3(C)[C@@]2(C(=O)CO)O1,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CC1(C)O[C@H]2C[C@@H]3[C@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@H]4[C@H](O)C[C@]3(C)[C@@]2(C(=O)CO)O1,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CC1(C)O[C@H]2C[C@@H]3[C@H]4CCC5=CC(=O)CC[C@@]5(C)[C@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(C(=O)CCl)O1,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CC1(C)O[C@H]2C[C@@H]3[C@H]4CC[C@@H]5CC(=O)CC[C@@]5(C)[C@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(C(=O)CO)O1,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CC1(C)O[C@H]2C[C@@H]3[C@H]4C[C@@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@H](O)C[C@@]3(C)[C@@]2(C(=O)CO)O1,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CC1(C)O[C@H]2C[C@@H]3[C@H]4C[C@@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@H](O)C[C@@]3(C)[C@]2(C(=O)COC(=O)C2CC2)O1,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CC1(C)O[C@H]2C[C@@H]3[C@H]4C[C@@H](F)C5=CC(=O)CC[C@]5(C)[C@@H]4[C@H](O)C[C@]3(C)[C@@]2(C(=O)CO)O1,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CC1(C)O[C@H]2C[C@@H]3[C@H]4C[C@H](F)C5=CC(=O)C=C[C@@]5(C)[C@]4(Cl)[C@@H](Cl)C[C@@]3(C)[C@@]2(C(=O)CCl)O1,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CC1(C)O[C@H]2C[C@@H]3[C@H]4C[C@H](F)C5=CC(=O)C=C[C@@]5(C)[C@]4(Cl)[C@@H](Cl)C[C@@]3(C)[C@@]2(C(=O)CF)O1,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CC1(C)O[C@H]2C[C@@H]3[C@H]4C[C@H](F)C5=CC(=O)C=C[C@@]5(C)[C@]4(Cl)[C@@H](Cl)C[C@@]3(C)[C@@]2(C(=O)CO)O1,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CC1(C)S[C@@H]2[C@@H](NC(=O)[C@@H](C(=O)O)c3ccsc3)C(=O)N2[C@H]1C(=O)O,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CN(C)Cc1ccc(CSCCNc2cc(Cc3ccccc3)c[nH]2)o1,0.0,0.0,0.0,0.0,,0.0,0.0
schembl157330,CC1=CC(=O)N2CC(=O)N(C)c3ccc(Cl)cc3[C@]2(c2ccccc2)O1,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CC1=CC=CN2C(=O)C(CCN3CCC(c4noc5cc(F)ccc45)CC3)=C(C)N[C@@H]12,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CC1=CC[C@@H]2N(C)[C@@H]3Cc4ccc(O)c5c4[C@]2(C3)[C@@H]1O5,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CC1=CN2C(CC(=O)N(C)C)=C(c3ccc(C)cc3)N[C@@H]2C=C1,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CC1=C[C@H]2[C@@H]3C[C@@H](C)[C@@](O)(C(=O)COC(=O)c4cccc(S(=O)(=O)O)c4)[C@]3(C)C[C@H](O)[C@H]2[C@]2(C)Cc3cnn(-c4ccccc4)c3C=C12,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CC1=N[C@@H]2Cc3ccccc3N=C(N3CCN(C)CC3)N2N1,0.0,0.0,0.0,0.0,,0.0,0.0
unii-thb9t1jz6c,CCC(=O)C(c1ccccc1)(c1ccccc1)[C@@H](C)CN(C)C,0.0,0.0,0.0,0.0,,0.0,0.0
zinc1481925,CCC(=O)N1CCN(C(=O)O[C@H]2C3=C(SCCS3)C(=O)N2c2ccc3ccc(Cl)nc3n2)CC1,0.0,0.0,0.0,0.0,,0.0,0.0
betamethasone dipropionate ep impurity e,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]21C,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@]3(F)[C@@H](O)C[C@@]21C,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CCC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@@H]1[C@H]3C[C@@H](F)C4=CC(=O)C=C[C@@]4(C)[C@]3(F)[C@@H](O)C[C@]12C,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CCC(=O)OCC(=O)[C@]1(OC(=O)CC)[C@@H](C)C[C@@H]2[C@H]3[C@@H](Cl)CC4=CC(=O)C=C[C@@]4(C)[C@H]3[C@@H](O)C[C@]21C,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CCC(=O)O[C@@]1(C(=O)CCl)[C@@H](C)C[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@]3(F)[C@@H](O)C[C@]21C,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CCC(=O)O[C@@]1(C(=O)COC(C)=O)CC[C@@H]2[C@H]3C[C@@H](C)C4=CC(=O)C=C[C@@]4(C)[C@H]3[C@@H](O)C[C@]21C,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CCC(=O)O[C@@]1(C(=O)SC)[C@@H](C)C[C@@H]2[C@H]3C[C@@H](F)C4=CC(=O)C=C[C@@]4(C)[C@]3(F)[C@@H](O)C[C@]21C,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CCC(=O)O[C@@]1(C(=O)SCCl)[C@@H](C)C[C@@H]2[C@H]3C[C@@H](F)C4=CC(=O)C=C[C@@]4(C)[C@]3(F)[C@@H](O)C[C@]21C,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CCC(=O)O[C@@]1(C(=O)SCF)[C@@H](C)C[C@@H]2[C@H]3C[C@@H](F)C4=CC(=O)C=C[C@@]4(C)[C@]3(F)[C@@H](O)C[C@]21C,0.0,0.0,0.0,0.0,,0.0,0.0
betaprodine,CCC(=O)O[C@@]1(c2ccccc2)CCN(C)C[C@@H]1C,0.0,0.0,0.0,0.0,,0.0,0.0
isopropoxyphene,CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@@H](C)CN(C)C,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@H]3[C@H](O)C[C@@]21C,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CCC(=O)O[C@]1(C(=O)COC)[C@H](C)C[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@]3(F)[C@@H](O)C[C@@]21C,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CCC(=O)[C@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@H]3[C@@H](O)C[C@]21C,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CCC(=O)[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@H](O)C[C@]21C,0.0,0.0,0.0,0.0,,0.0,0.0
chembl252103,CCC(=O)c1ccc2c(c1)N(C[C@@H](C)N(C)C)c1ccccc1S2,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CCC(C)(C)C(=O)O[C@@H]1C[C@H](C)C=C2C=C[C@@H](C)[C@H](CC[C@@H]3C[C@H](O)CC(=O)O3)[C@H]21,0.0,0.0,0.0,0.0,,0.0,0.0
schembl614,CCC1(CC)C(=O)NC[C@@H](C)C1=O,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CCC1(CC)O[C@H]2C[C@@H]3[C@H]4CCC5=CC(=O)C=C[C@@]5(C)[C@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(C(=O)CO)O1,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CCC1=C(C)N(N)C(c2ccc(OC)c(OC)c2)=C2C=C(OC)C(OC)=C[C@@H]21,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CCCC(=O)OCC(=O)[C@]1(OC(=O)CCC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@H](Cl)C[C@]21C,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CCCC(=O)O[C@@]1(C(=O)CO)CC[C@@H]2[C@H]3CCC4=CC(=O)CC[C@@]4(C)[C@H]3[C@@H](O)C[C@]21C,0.0,0.0,0.0,0.0,,0.0,0.0
"[(8r,9r,10r,11s,13r,14r,17s)-11-hydroxy-10,13-dimethyl-3-oxo-17-(2-propanoyloxyacetyl)-2,6,7,8,9,11,12,14,15,16-decahydro-1h-cyclopenta[a]phenanthren-17-yl] butanoate",CCCC(=O)O[C@@]1(C(=O)COC(=O)CC)CC[C@@H]2[C@H]3CCC4=CC(=O)CC[C@]4(C)[C@@H]3[C@@H](O)C[C@]21C,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CCCC(=O)O[C@@]1(C(=O)COC(C)=O)CC[C@@H]2[C@H]3C[C@@H](C)C4=CC(=O)CC[C@@]4(C)[C@@H]3[C@@H](O)C[C@]21C,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CCCC(=O)O[C@@]1(C(=O)COC(C)=O)CC[C@@H]2[C@H]3C[C@@H](F)C4=CC(=O)C=C[C@@]4(C)[C@]3(F)[C@@H](O)C[C@]21C,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CCCC(=O)O[C@@]1(C(=O)COC(C)=O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@H](O)C[C@]21C,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CCCC(=O)O[C@@]1(C(C)=O)CCC[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@H]3[C@@H](O)C[C@]21C,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CCCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@]3(F)C(=O)C[C@@]21C,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CCCCC(=O)O[C@@]1(C(=O)CO)CC[C@@H]2[C@H]3CCC4=CC(=O)CC[C@@]4(C)[C@@H]3[C@@H](O)C[C@]21C,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CCCCC(=O)O[C@@]1(C(=O)CO)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@H]3[C@H](O)C[C@]21C,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CCCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@H](O)C[C@]21C,0.0,0.0,0.0,0.0,,0.0,0.0
zinc58482484,CCCCC(=O)O[C@]1(C(=O)CO)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@H](O)C[C@@]21C,0.0,0.0,0.0,0.0,,0.0,0.0
5-[(z)-n-(2-aminoethoxy)-c-pentylcarbonimidoyl]-2-methylaniline,CCCCC/C(=N/OCCN)c1ccc(C)c(N)c1,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CCCCCC(=O)CC[C@]1(C)[C@@H]2Cc3ccc(O)cc3[C@]1(C)CCN2C,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CCCCCC(=O)OCC(=O)[C@@H]1[C@H](C)C[C@@H]2[C@H]3C[C@@H](F)C4=CC(=O)C=C[C@@]4(C)[C@H]3[C@@H](O)C[C@]21C,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CCCCCCCCCCCCCC(=O)O[C@@H]1C=C[C@@H]2[C@H]3Cc4ccc(OCc5ccccc5)c5c4[C@@]2(CCN3C)[C@H]1O5,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CCCCCCCCCCCCCCCCCC(=O)OCC(=O)OCC(=O)[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@H]3[C@@H](O)C[C@]21C,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CCCCCCCCCN[C@@H]1N=CNc2[nH]ccc21,0.0,0.0,0.0,0.0,,0.0,0.0
zinc1633927,CCCCCCCCC[C@@]1(C)OC[C@H](COC(N)=O)O1,0.0,0.0,0.0,0.0,,0.0,0.0
zinc19168143,CCCCCC[C@@H](C)NN,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CCCCCN[C@]12C=CC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(C)[C@@H]2C5,0.0,0.0,0.0,0.0,,0.0,0.0
unii-n1rx70k36c component drvzfwzgqkghqo-oyuwmtpxsa-n,CCCCC[C@@H](C)[C@@H](C)c1cc(OC(=O)CCCN2CCCCCC2)c2c(c1)OC(C)(C)C1=C2C[C@@H](C)CC1,0.0,0.0,0.0,0.0,,0.0,0.0
zinc2037958,CCCCNC(=O)OC[C@](C)(CCC)COC(N)=O,0.0,0.0,0.0,0.0,,0.0,0.0
zinc4213170,CCCCNC[C@@H]1COc2cccc(OCC)c2O1,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CCCCOC(=O)C(=O)[C@H]1[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@H]3[C@H](O)C[C@@]21C,0.0,0.0,0.0,0.0,,0.0,0.0
zinc40163079,CCCCOC[C@@H](CN1C(=O)N(C[C@H](COCCCC)OC(N)=O)C(=O)C(CC)(c2ccccc2)C1=O)OC(N)=O,0.0,0.0,0.0,0.0,,0.0,0.0
unii-5z48onn38p component qhzqilhujdrdai-ywzlykjasa-n,CCCCOC[C@H](CN1C(=O)NC(=O)[C@](CC)(c2ccccc2)C1=O)OC(N)=O,0.0,0.0,0.0,0.0,,0.0,0.0
unii-6mdc25lqsr component wtbqlhrvrkxspx-mnovxskesa-n,CCCC[C@H](CC)CNC(=O)C[C@@H](C)O,0.0,0.0,0.0,0.0,,0.0,0.0
"(3r,4as,10as)-3-(diethylsulfamoylamino)-6-hydroxy-1-propyl-3,4,4a,5,10,10a-hexahydro-2h-benzo[g]quinoline",CCCN1C[C@H](NS(=O)(=O)N(CC)CC)C[C@@H]2Cc3c(O)cccc3C[C@@H]21,0.0,0.0,0.0,0.0,,0.0,0.0
unii-3t29053xgs component auvlzbktwscaim-nshdsacasa-n,CCCNC(=O)N1C[C@@H](c2ccccc2)OC1=O,0.0,0.0,0.0,0.0,,0.0,0.0
tetrabarbital,CCC[C@@H](CC)C1(CC)C(=O)NC(=O)NC1=O,0.0,0.0,0.0,0.0,,0.0,0.0
thiotetrabarbital,CCC[C@@H](CC)C1(CC)C(=O)NC(=S)NC1=O,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CCC[C@@H]1O[C@@H]2C[C@@H]3[C@H]4C[C@@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@@]3(C)[C@]2(C(=O)O[C@H](C)OC(=O)OCC)O1,0.0,0.0,0.0,0.0,,0.0,0.0
126-93-2,CCC[C@@H]1O[C@]1(CC)C(N)=O,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CCC[C@@](C)(O)[C@@H]1C[C@@]23C=C[C@]1(OC)[C@H]1Oc4c(O)ccc5c4[C@]12CCN(C)[C@H]3C5,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CCC[C@@]1(O)[C@H]2[C@]3(OC)C=C[C@]4(C[C@H]13)[C@H]1Cc3ccc(OC(C)=O)c(OC)c3[C@@]24CCN1C,0.0,0.0,0.0,0.0,,0.0,0.0
pyrovalerone,CCC[C@H](C(=O)c1ccc(C)cc1)N1CCCC1,0.0,0.0,0.0,0.0,,0.0,0.0
"5-ethyl-2-hydroxy-5-[(2s)-pentan-2-yl]-1,3-diazinane-4,6-dione",CCC[C@H](C)C1(CC)C(=O)NC(O)NC1=O,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CCC[C@H]1O[C@H]2C[C@@H]3[C@H]4CCC5=CC(=O)C=C[C@@]5(C)[C@@H]4[C@H](O)C[C@]3(C)[C@@]2(C(=O)CO)O1,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CCC[C@H]1O[C@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@H](O)C[C@]3(C)[C@@]2(C(=O)CO)O1,0.0,0.0,0.0,0.0,,0.0,0.0
"3-[(3s,4s)-1,3-dimethyl-4-propylpiperidin-4-yl]phenol",CCC[C@]1(c2cccc(O)c2)CCN(C)C[C@H]1C,0.0,0.0,0.0,0.0,,0.0,0.0
"n-[3-(3-cyano-1,2-dihydropyrazolo[1,5-a]pyrimidin-7-yl)phenyl]-n-ethylacetamide",CCN(C(C)=O)c1cccc(C2=CC=NC3=C(C#N)CNN23)c1,0.0,0.0,0.0,0.0,,0.0,0.0
"3-[(6ar,9r,10as)-7-methyl-6,6a,8,9,10,10a-hexahydro-4h-indolo[4,3-fg]quinolin-9-yl]-1,1-diethylurea",CCN(CC)C(=O)N[C@@H]1C[C@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,0.0,0.0,0.0,0.0,,0.0,0.0
nsc 108159,CCN(CC)C(=O)[C@@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@H]1OC(C)=O,0.0,0.0,0.0,0.0,,0.0,0.0
zinc5368369,CCN(CC)C(=O)[C@H]1[C@H]2C=C[C@H](C2)[C@H]1C(=O)N(CC)CC,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CCN(CC)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@H]3[C@H](O)C[C@@]21C,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CCN(CC)CC(=O)OCC(=O)[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@]4(C)[C@H]3[C@@H](O)C[C@]21C,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CCN(CC)S(=O)(=O)N[C@@H]1C[C@@H]2c3cccc4[nH]cc(c34)C[C@@H]2N(C)C1,0.0,0.0,0.0,0.0,,0.0,0.0
(r)-profenamine,CCN(CC)[C@H](C)CN1c2ccccc2Sc2ccccc21,0.0,0.0,0.0,0.0,,0.0,0.0
unii-76444vie9p,CCN1CCC[C@@H]1CNC(=O)c1cc(C(C)=O)ccc1OC,0.0,0.0,0.0,0.0,,0.0,0.0
ncgc00184999-01,CCN1CCC[C@@H]1CNC(=O)c1cc(S(=O)(=O)CC)ccc1OC,0.0,0.0,0.0,0.0,,0.0,0.0
zinc302,CCN=C1NC(=O)[C@@H](c2ccccc2)O1,0.0,0.0,0.0,0.0,,0.0,0.0
unii-wjm15a06j6,CCN=C1Nc2ccc(Cl)cc2[C@@H](c2ccccc2)S1,0.0,0.0,0.0,0.0,,0.0,0.0
unii-963e1x3t2s,CCN=C1Nc2ccc(Cl)cc2[C@](C)(c2ccccc2)O1,0.0,0.0,0.0,0.0,,0.0,0.0
