compound_name,SMILES
,C[C@@]12C=CC(=O)C=C1[C@H](F)C[C@H]1[C@H]2[C@@H](O)C[C@]2(C)[C@@H]1CC[C@@]2(O)C(=O)CO
,C[C@@]12C=CC(=O)[C@H]1C(=O)CC[C@@H]1[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@H]12
,C[C@@]12CC(=O)[C@@H]3[C@H](CC[C@@H]4C[C@H](O)CC[C@]43C)[C@H]1CC[C@@H]2C(=O)CO
"(3r,5s)-3,5-dimethyl-1-adamantanamine",C[C@@]12CC3CC(N)(C1)C[C@](C)(C3)C2
,C[C@@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@]2(C)[C@H]1CC[C@@]2(O)C(=O)CO
10.alpha.-testosterone,C[C@@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12
,C[C@@]12CCC(=O)C=C1CC[C@@H]1[C@H]3CC[C@@](O)(C(=O)CO)[C@]3(C)C[C@H](O)[C@]12F
,C[C@@]12CCC(=O)C=C1CC[C@H]1[C@H]2[C@@H](O)C[C@@]2(C)[C@@H]1CC[C@]2(O)C(=O)COC(=O)CCC1CCCC1
unii-w8rd4n93r2 component qvfwzncvpcjqop-ritpcoansa-n,C[C@H](CC(C)(C)O)O[C@H](O)C(Cl)(Cl)Cl
(r)-trimipramine,C[C@H](CN(C)C)CN1c2ccccc2CCc2ccccc21
zinc582,C[C@H](CN(C)C)CN1c2ccccc2S(=O)(=O)c2ccccc21
unii-d8xjm5vp3f,C[C@H](CN(C)C)CN1c2ccccc2Sc2ccc(C#N)cc21
(r)-trifluomeprazine,C[C@H](CN(C)C)CN1c2ccccc2Sc2ccc(C(F)(F)F)cc21
(r)-trimeprazine,C[C@H](CN(C)C)CN1c2ccccc2Sc2ccccc21
zinc5141713,C[C@H](CN1C(=O)c2cccnc2Nc2ccccc21)N(C)C
l-dimethylamphetamine,C[C@H](Cc1ccccc1)N(C)C
,C[C@H](Cc1ccccc1)N1C=C(NC(=O)Nc2ccccc2)ON1
zinc6036855,C[C@H](Cc1ccccc1)NCCC1c2ccccc2Sc2ccccc21
naranol,C[C@H]1CN(C)C[C@H]2Cc3c(ccc4ccccc34)O[C@@]12O
zinc40163458,C[C@H]1CN2CC(=O)Nc3ccc(Cl)cc3[C@]2(c2ccccc2)O1
zinc40163149,C[C@H]1CO[C@]2(c3ccccc3Cl)c3cc(Cl)ccc3NC(=O)CN12
,C[C@H]1C[C@@H]2CCC[C@](N3CC[C@H]3C(=O)O)(C1)C2
,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@]3(C)[C@H]2CC[C@@]3(O)C(=O)COC(=O)CCC(=O)O)[C@@]2(C)C=CC(=O)C=C12
,C[C@H]1C[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@]3(F)C(=O)C[C@]2(C)[C@@]1(O)C(=O)CCl
,C[C@H]1C[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CCl
,C[C@H]1C[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccccc1)C(=O)CO
zinc40476855,C[C@H]1C[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO
,C[C@H]1C[C@@H]2[C@H]3C[C@@H](F)C4=CC(=O)C(Cl)=C[C@@]4(C)[C@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
,C[C@H]1C[C@@H]2[C@H]3C[C@@H](F)C4=CC(=O)C=C[C@@]4(C)[C@]3(F)[C@@H](O)C[C@@]2(C)[C@]1(O)C(=O)CCl
,C[C@H]1C[C@@H]2[C@H]3C[C@@H](F)C4=CC(=O)C=C[C@@]4(C)[C@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
,C[C@H]1C[C@@H]2[C@H]3C[C@@H](F)C4=CC(=O)C=C[C@@]4(C)[C@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)C(C)(C)C
,C[C@H]1C[C@@H]2[C@H]3C[C@H](F)C4=CC(=O)C=C[C@@]4(C)[C@]3(Cl)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO
,C[C@H]1C[C@@H]2[C@H]3C[C@H](F)C4=CC(=O)C=C[C@@]4(C)[C@]3(Cl)[C@@H](O)C[C@]2(C)[C@H]1C(=O)COC(=O)C(C)(C)C
,C[C@H]1C[C@H]2[C@@H]3CC[C@@H](C(=O)O)[C@]3(C)C[C@@H](O)[C@H]2[C@@]2(C)CCC(=O)C=C12
,C[C@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@H](O)C[C@]2(C)[C@H]1C(=O)COC(=O)C(C)(C)C
chembl149268,C[C@H]1N=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2NC1=O
nuo8nhr7wb,C[C@H]1NC(=O)CO[C@H]1c1ccccc1
"cis-3,4-dimethyl-2-phenylmorpholine",C[C@H]1[C@@H](c2ccccc2)OCCN1C
ketazocine,C[C@H]1[C@H]2C(=O)c3ccc(O)cc3[C@@]1(C)CCN2CC1CC1
,C[C@]1(c2ccccc2)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@H](O)C[C@@]3(C)[C@]2(C(=O)CO)O1
,C[C@]12C=CC(=O)C=C1C(Cl)=C[C@@H]1[C@@H]2[C@@H](O)C[C@]2(C)[C@H]1CC[C@@]2(O)C(=O)CO
,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@]2(C)[C@H]1CC[C@@]2(O)C(=O)CO
,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@]2(C)[C@H]1CC[C@@]2(O)C(=O)CO
,C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3CC[C@@](O)(C(=O)CO)[C@]3(C)C[C@@H](Cl)[C@@]12Cl
,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@H]1CC[C@@]2(O)C(=O)CO
,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@H](O)C[C@]2(C)[C@H]1CC[C@@]2(O)C(=O)COC(=O)CCC(=O)O
,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@H](O)C[C@]2(C)[C@H]1CC[C@@]2(O)C(=O)CS
,C[C@]12CCCCC[C@@H](Cc3ccc(O)cc31)[C@H]2N
zinc37263687,C[C@]12C[C@@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1C[C@H](O)[C@]2(O)C(=O)CO
"(6s,8s,9r,10s,11r,13s,14s,16s,17s)-6,9-difluoro-11,16,17-trihydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-3-one",C[C@]12C[C@@H](O)[C@@]3(F)[C@@H](C[C@H](F)C4=CC(=O)C=C[C@@]43C)[C@@H]1C[C@H](O)[C@]2(O)C(=O)CO
ncgc00016649-01,C[N+]1([O-])[C@H]2CC[C@@H]1CC(OC(=O)[C@@H](CO)c1ccccc1)C2
(-)-alpha-tocopherol,Cc1c(C)c2c(c(C)c1O)CC[C@](C)(CCC[C@@H](C)CCC[C@@H](C)CCCC(C)C)O2
77518-08-2,Cc1cc(N(C)C)ccc1C[C@@H](C)N
ncgc00160499-01,Cc1ccc2c(c1)[C@@H]1CN(C)CC[C@H]1N2
dimemorfan (inn),Cc1ccc2c(c1)[C@@]13CCCC[C@@H]1[C@@H](C2)N(C)CC3
schembl18877133,Cc1ccc2c(c1)c1c3n2CCN[C@@H]3CCC1
"(2r)-1-(2,6-dimethylphenoxy)propan-2-amine",Cc1cccc(C)c1OC[C@@H](C)N
r-toloxatone,Cc1cccc(N2C[C@H](CO)OC2=O)c1
schembl9384285,Cc1cccc2c1Oc1ccccc1[C@]1(O)CCNC[C@H]21
unii-a41z78sd75 component ipvvzyzttkhxkk-wcqgtbresa-n,Cc1ccccc1OC[C@@H](CO[C@@H](O)C(Cl)(Cl)Cl)O[C@H](O)C(Cl)(Cl)Cl
unii-el82385c45,Cc1nccn1[C@H](C)c1ccccc1
,Cl/C(=C\N1CN=CN1)c1ccc(Cl)cc1Cl
miconazole,Clc1ccc(CO[C@@H](Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1
,Clc1ccc([C@H]2[C@H]3CC[C@H](C3)[C@]23CCC(N2CCOCC2)=N3)cc1
zinc31477134,Clc1ccc2c(c1)/C(=C/[C@@H]1CN3CCC1CC3)c1ccccc1S2
,FC(F)(F)c1cccc(N2CCN(CCc3nnc4n3C[C@@H]3CCC[C@@H]43)CC2)c1
112058-85-2,Fc1ccc([C@H]2CCNC[C@@H]2COc2ccc3c(c2)OCO3)cc1
cc-279,N#CCN[C@@H]1CCc2ccccc21
unii-7gaq2332nk component nrncyvbfpddjne-ssdottswsa-n,N=C1NC(=O)[C@@H](c2ccccc2)O1
unii-u5xbm7n6a3,NC(=O)CN1C(=O)[C@H](c2ccccc2)c2ccccc21
armodafinil,NC(=O)C[S@@+]([O-])C(c1ccccc1)c1ccccc1
ncgc00016548-01,NC(=O)OC[C@H](O)COc1ccc(Cl)cc1
,NC(=O)c1cnn([C@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1
schembl147813,NC/C(=C\F)CCc1ccc(F)cc1
"2-amino-9-[(2-hydroxyethoxy)methyl]-6,9-dihydro-1h-purine",NC1=NCc2ncn(COCCO)c2N1
(r)-norfluoxetine,NCC[C@@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1
,NCN.Nc1nc(-c2ccccc2)cs1
n-benzyl-(4r)-4-aminomethyl-pyrrolidin-2-one,NC[C@H]1CC(=O)N(Cc2ccccc2)C1
hydrazino alcohol,NNO
suclofenide,NS(=O)(=O)c1ccc(N2C(=O)C[C@H](c3ccccc3)C2=O)c(Cl)c1
cis-2-phenylcyclopropylamine,N[C@@H]1C[C@@H]1c1ccccc1
(e)-cypenamine,N[C@H]1CCC[C@@H]1c1ccccc1
,N[C@H]1N=C(Cl)Nc2c1ncn2[C@H]1C[C@@H](O)[C@@H](CO)O1
,N[C@H]1N[C@H](O)[C@H]2NCN(COC(CO)CO)[C@H]2N1
lopac-h-3146,Nc1c2c(nc3ccccc13)CCC[C@H]2O
(r)-pancopride,Nc1cc(OCC2CC2)c(C(=O)N[C@H]2CN3CCC2CC3)cc1Cl
,O=C(CN1CC[C@]23CCCC[C@@H]2[C@H]1Cc1ccc(O)cc13)c1ccccc1
pazinaclone,O=C(C[C@@H]1c2ccccc2C(=O)N1c1ccc2ccc(Cl)nc2n1)N1CCC2(CC1)OCCO2
l-erythro-chloramphenicol,O=C(N[C@@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl
,O=C(N[C@H](CO)[C@H](O)C1CCC([N+](=O)[O-])CC1)C(Cl)Cl
cas-58-85-5,O=C(O)CCCC[C@H]1SC[C@H]2NC(=O)N[C@@H]21
unii-x10241g2na,O=C1CC2(CCCC2)CC(=O)N1CCNC[C@@H]1COc2ccccc2O1
schembl8844528,O=C1CCC(=O)N1C[C@@H]1CC[C@H]2CN(c3ncccn3)CCN2C1
rofelodine,O=C1CCN=C2C[C@H](c3ccccc3)CN12
rolicyprine,O=C1CC[C@@H](C(=O)N[C@@H]2C[C@H]2c2ccccc2)N1
cinperene,O=C1CC[C@@](c2ccccc2)(C2CCN(C/C=C/c3ccccc3)CC2)C(=O)N1
(r)-alonimid,O=C1CC[C@@]2(CCC(=O)c3ccccc32)C(=O)N1
,O=C1CC[C@@]2(O)[C@@H]3Cc4ccc(O)c5c4[C@]2(CCN3CC2CC2)[C@@H]1O5
,O=C1CC[C@H](N2C(=O)[C@H]3[C@@H]4CC[C@@H](C4)[C@H]3C2=O)C(=O)N1
"(1r,9s,10r)-17-(cyclopropylmethyl)-3-hydroxy-17-azatetracyclo[7.5.3.01,10.02,7]heptadeca-2(7),3,5-trien-13-one",O=C1CC[C@H]2[C@@H]3Cc4cccc(O)c4[C@]2(CCN3CC2CC2)C1
,O=C1CN(O)[C@@H](c2ccccc2)c2cc(Cl)ccc2N1
cloxazolam,O=C1CN2CCO[C@@]2(c2ccccc2Cl)c2cc(Cl)ccc2N1
zinc40017477,O=C1CN2CCO[C@]2(c2ccccc2F)c2cc(Br)ccc2N1
unii-i47khr6imv,O=C1CN2CCO[C@]2(c2ccccc2F)c2cc(Cl)ccc2N1CCO
schembl2108102,O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1C[C@@H](O)CO
,O=C1C[C@@H]2c3cc(Cl)ccc3O[C@]3(CCNC[C@H]23)N1
,O=C1N(CCCN2CCN(c3cccc(Cl)c3)CC2)N[C@H]2C=CC=CN12
unii-3042he9he8,O=C1NC(=NC2CC2)O[C@@H]1c1ccccc1
zinc1081249,O=C1NC(=O)[C@@]2(CCc3ccccc3C2)N1
unii-ke6k6jp8fp component yyganuvabkdfdw-gzmmtyoysa-n,O=C1NC(=O)[C@@]2(c3ccc(Cl)cc3)C[C@@H]12
unii-l2gwr3us1g component qqwlxnmppfcvcd-secbinfhsa-n,O=C1NCCC[C@H]1N1C(=O)c2ccccc2S1(=O)=O
pdsp1_001647,O=C1NCN(c2ccccc2)C12CCN(C[C@@H]1COc3ccccc3O1)CC2
unii-1287u42u7j,O=C1N[C@@H](CCCl)Oc2ccccc21
unii-8pdi6dy6gv component jejofytvmfvkqa-cqszacivsa-n,O=C1Nc2ccc(Cl)nc2C(c2ccccc2Cl)=N[C@@H]1O
schembl17256233,O=C1[C@H]2[C@@H]3C=C[C@@H]([C@H]4C=C[C@@H]34)[C@H]2C(=O)N1CCCCN1CCN(c2ncccn2)CC1
balaperidone,O=c1[nH]c2ccccc2c(=O)n1CCN1C[C@H]2[C@@H](c3ccc(F)cc3)C[C@H]2C1
"2-(2,4-difluorophenyl)-1,3-bis(1,3-dihydro-1,2,4-triazol-2-yl)propan-2-ol",OC(CN1CN=CN1)(CN1CN=CN1)c1ccc(F)cc1F
zinc403682,OC(c1ccccc1)(c1ccccc1)[C@H]1CCCCN1
zinc17354679,OC(c1ccccc1)(c1ccccc1)[C@H]1C[C@@H]1c1ccncc1
zinc102036582,OCCN1CCN(CC/C=C2\c3ccccc3COc3ccc(Cl)cc32)CC1
unii-1o8a15g935 component bjwapforupuxrj-gosisdbhsa-n,OCCN1CCN(CCC[C@@H]2c3ccc(F)cc3Sc3ccc(C(F)(F)F)cc32)CC1
chembl105013,OCCN1CCN([C@H]2C[C@H](c3ccc(F)cc3)c3ccc(C(F)(F)F)cc32)CC1
zinc22463019,OCCOCCOCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1
zinc252444101,OC[C@H](O)[C@@H]1O[C@@H]2O[C@H](C(Cl)(Cl)Cl)O[C@H]2[C@H]1O
53910-25-1,OC[C@H]1O[C@@H](n2cnc3c2NC=NC[C@H]3O)C[C@H]1O
zinc2053,OCc1ccccc1O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O
,ON1CC(NCC2CC2)=Nc2ccc(Cl)cc2[C@@H]1c1ccccc1
denzimol,O[C@@H](Cn1ccnc1)c1ccc(CCc2ccccc2)cc1
unii-u49lid4uyj component okackalpxhbema-odanahcnsa-n,O[C@@H](OCC(CO[C@H](O)C(Cl)(Cl)Cl)(CO[C@@H](O)C(Cl)(Cl)Cl)CO[C@@H](O)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl
unii-68t333a22u,O[C@H](CCCN1CCc2c(c3cc(F)ccc3n2-c2ccc(F)cc2)C1)c1ccc(F)cc1
schembl18309836,O[C@H](CN1CCCCC1)c1cc(-c2ccccc2)on1
,O[C@H]1[C@H](OCCOCCO[C@H](O)C(Cl)(Cl)Cl)[C@@H](O[C@H]2O[C@H](COCCOCCO[C@@H](O)C(Cl)(Cl)Cl)C[C@H](O[C@@H](O)C(Cl)(Cl)Cl)[C@@H]2O)[C@H](COCCO[C@H](O)C(Cl)(Cl)Cl)O[C@H]1O
unii-0663ol43pk,O[C@](C1=NCCN1)(c1ccc(Cl)cc1)c1ccccn1
,O[C@]1(c2ccc(Cl)cc2)c2ccccc2[C@@H]2NCCN21
ciclazindol,O[C@]1(c2ccccc2Cl)C2=NCCCN2c2ccccc21
chembl3577583,Oc1ccc2c(c1)[C@]13CCCC[C@]1(O)[C@H](C2)N(CC1CC1)CC3
schembl20904174,Oc1ccc2c(c1)[C@]13CCCC[C@]1(O)[C@H](C2)N(CC1CCC1)CC3
,Oc1ccc2c3c1O[C@@H]1[C@@H](O)C=C[C@H]4[C@H](C2)NCC[C@@]314
,Oc1ccc2c3c1O[C@H]1[C@H](O)CC[C@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314
zinc2015966,S=C1NCC[C@H](COc2ccccc2)O1
levoxadrol,c1ccc(C2(c3ccccc3)OC[C@@H]([C@H]3CCCCN3)O2)cc1
,c1ccc([C@@H]2CN3CCS[C@H]3N2)cc1
,c1ccc([C@@H]2CN[C@H]3NCCN32)cc1
napitane,c1ccc([C@H]2CCN(C[C@@H]3CCCc4c3ccc3c4OCO3)C2)cc1
unii-f5iv9bnn0r,c1ccc2c(c1)CCN1CCNC[C@@H]21
zinc5934813,c1ccc2c(c1)CCc1cccc3c1[C@@H]2CN1CCCC[C@H]31
quinupramine,c1ccc2c(c1)CCc1ccccc1N2[C@@H]1CN2CCC1CC2
(r)-mequitazine,c1ccc2c(c1)Sc1ccccc1N2C[C@H]1CN2CCC1CC2
"tarceva, erlotinib",C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
pazopanib,CC1=c2ccc(N(C)c3ccnc(Cc4ccc(C)c(S(N)(=O)=O)c4)n3)cc2=NC1C
ramelteon,CCC(=O)NCC[C@@H]1CCc2ccc3c(c21)CCO3
pergolide,CCCN1C[C@@H](CSC)CC2c3cccc4[nH]cc(c34)C[C@@H]21
sunitinib,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C
aee-788,CCN1CCN(Cc2ccc(-c3cc4c(NC(C)c5ccccc5)ncnc4[nH]3)cc2)CC1
etomidate,CCOC(=O)c1cncn1[C@H](C)c1ccccc1
cep-1347,CCSCc1ccc2c(c1)c1c3c(c4c5cc(CSCC)ccc5n5c4c1n2C1C[C@](O)(C(=O)OC)C5(C)O1)CNC3=O
carbinoxamine,CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1
flavopiridol,CN1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)C(O)C1
schembl3121372,CN1CC[C@]23c4c5ccc(O)c4O[C@@H]2C(=O)CCC3(O)[C@H]1C5
schembl3118501,CN1CC[C@]23c4c5ccc(O)c4O[C@@H]2C(=O)CC[C@H]3[C@H]1C5
ergotamine,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21
sorafenib,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
duloxetine,CNCC[C@@H](Oc1cccc2ccccc12)c1cccs1
dexmethylphenidate,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1
sirolimus,COC1C(=O)C(C)CC(C)/C=C/C=C/C=C(\C)[C@@H](OC)CC2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CC[C@@H](O)C(OC)C2)CC(=O)[C@H](C)C=C(C)[C@@H]1O
"everolimus, rad001",COC1C(=O)C(C)CC(C)/C=C/C=C/C=C(\C)[C@@H](OC)CC2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CC[C@@H](OCCO)C(OC)C2)CC(=O)[C@H](C)C=C(C)[C@@H]1O
temsirolimus,COC1CC(CC(C)C2CC(=O)[C@H](C)C=C(C)[C@H](O)C(OC)C(=O)C(C)CC(C)/C=C/C=C/C=C(\C)[C@@H](OC)CC3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCCC3C(=O)O2)CC[C@@H]1OC(=O)C(C)(CO)CO
semaxanib,Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1
"10,11-dihydrocarbamazepine",NC(=O)N1c2ccccc2CCc2ccccc21
dichloroacetate,O=C(O)C(Cl)Cl
hydantoin,O=C1CNC(=O)N1
fasudil,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1
vesamicol,OC1CCCCC1N1CCC(c2ccccc2)CC1
nalbuphine,Oc1ccc2c3c1O[C@@H]1[C@@H](O)CCC4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314
mw01-5-188wh,c1ccc(-c2cc(-c3ccccc3)c(N3CCN(c4ncccn4)CC3)nn2)cc1
,C#C[C@@]1(O)C=C[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@@H]3CC[C@@]21CC
,C#C[C@@]1(O)CC[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@@H]3C=C[C@@]21CC
,C#C[C@@]1(O)CC[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@@H]3CC[C@@]21C
"(8r,9r,10r,13s,14r,17s)-13-ethyl-17-ethynyl-17-hydroxy-1,2,6,7,8,9,10,11,12,14,15,16-dodecahydrocyclopenta[a]phenanthren-3-one",C#C[C@@]1(O)CC[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@@H]3CC[C@@]21CC
,C#C[C@@]1(O)CC[C@@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@@H]3CC[C@@]21C
,C#C[C@@]1(O)CC[C@@H]2[C@@H]3CC[C@@H]4CC(=O)CCC4=C3[C@H](c3ccc(N(C)C)cc3)C[C@@]21C
zinc169293457,C#C[C@@]1(O)CC[C@@H]2[C@@H]3CCc4cc(O)ccc4[C@@H]3CC[C@@]21C
zinc169341273,C#C[C@@]1(O)CC[C@@H]2[C@@H]3CCc4cc(OC)ccc4[C@@H]3CC[C@@]21C
,C#C[C@@]1(O)CC[C@@H]2[C@H]3[C@@H](C)CC4=C(CCC(=O)C4)[C@@H]3CC[C@@]21C
,C#C[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@@H]3C(=C)C[C@]21CC
,C#C[C@@]1(OC(C)=O)CC[C@@H]2[C@@H]3CCC4=CC(=NO)CC[C@@H]4[C@@H]3CC[C@@]21CC
,C#C[C@@]1(OC(C)=O)CC[C@@H]2[C@@H]3CCC4=C[C@@H](OC(C)=O)CC[C@@H]4[C@@H]3CC[C@@]21C
methylpentynol,C#C[C@](C)(O)CC
ethchlorvynol,C#C[C@](O)(C=CCl)CC
nivazol (nivacortol),C#C[C@]1(O)CC[C@H]2[C@H]3CCC4=Cc5c(cnn5-c5ccc(F)cc5)C[C@@]4(C)[C@@H]3CC[C@@]21C
nicocortonide,C/C=C/[C@@H]1O[C@@]2(C(=O)COC(=O)c3ccncc3)CC[C@@]3(O1)[C@@H]1CCC4=CC(=O)CC[C@@]4(C)[C@H]1[C@@H](O)C[C@]23C
zinc9710,C1=Cc2cccc(OC[C@@H]3CNCCO3)c2C1
zinc169658384,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]2CC[C@H]3[C@@H](C)CCCC(C)C)C[C@H](O)C[C@H]1O
nalmefene,C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@]2(CCN3CC2CC2)[C@H]1O5
isoprednidene,C=C1C[C@@H]2[C@@H]3C=CC4=CC(=O)CC[C@@]4(C)[C@@H]3[C@@H](O)C[C@]2(C)[C@]1(O)C(=O)CO
prednylidene,C=C1C[C@@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@H]3[C@@H](O)C[C@]2(C)[C@]1(O)C(=O)CO
fluprednidene,C=C1C[C@@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@@H](O)C[C@@]2(C)[C@]1(O)C(=O)CO
xorphanol,C=C1C[C@H](C)[C@@H]2[C@@H]3Cc4ccc(O)cc4[C@]2(CCN3CC2CCC2)C1
zinc5651434,C=CCC1([C@@H](C)CC)C(=O)NC(=O)NC1=O
albutoin,C=CCN1C(=O)[C@@H](CC(C)C)NC1=S
(r)-alpiropride,C=CCN1CCC[C@@H]1CNC(=O)c1cc(S(=O)(=O)NC)c(N)cc1OC
zinc4475310,C=CCN1CC[C@@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@@H]1C5
naloxone,C=CCN1CC[C@@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5
diacetylnalorphine,C=CCN1CC[C@@]23c4c5ccc(OC(C)=O)c4O[C@@H]2[C@@H](OC(C)=O)C=C[C@H]3[C@H]1C5
alletorphine,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@@H]2[C@]2(OC)C=C[C@]3(C[C@@H]2[C@](C)(O)CCC)[C@H]1C5
cabergoline,C=CCN1C[C@@H](C(=O)N(CCCN(C)C)C(=O)NCC)C[C@H]2c3cccc4[nH]cc(c34)C[C@H]21
(s)-(-)-oxprenolol,C=CCOc1ccccc1OC[C@@H](O)CNC(C)C
,C=CC[C@@]1([C@@H](C)CCC)C(=C)NC(O)=NC1=O
zinc1530929,C=CC[C@]1([C@@H](C)C#CCC)C(=O)NC(=O)N(C)C1=O
130-95-0,C=C[C@@H]1CN2CC[C@@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12
cinchonidine,C=C[C@@H]1CN2CC[C@@H]1C[C@H]2[C@@H](O)c1ccnc2ccccc12
,C=C[C@@]12CC[C@@H](O[C@H]3C[C@@H](OC)[C@@H](O)[C@H](C)O3)C[C@]1(O)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@H](C3=CC(=O)OC3)CC[C@@]12O
quinidine,C=C[C@H]1CN2CC[C@@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12
acrocinonide,C=C[C@H]1O[C@@H]2C[C@@H]3[C@@H]4CCC5=CC(=O)C=C[C@@]5(C)[C@@]4(F)[C@@H](O)C[C@@]3(C)[C@]2(C(=O)CO)O1
fursultiamine,CC(=C(CCO)SSC[C@H]1CCCO1)N(C=O)Cc1cnc(C)nc1N
,CC(=CC(=O)O)/C=C/C=C(C)\C=C/C1=C(C)CCCC1(C)C
,CC(=CCO)/C=C/C=C(C)\C=C\C1=C(C)CCCC1(C)C
dichlorisone-acetate,CC(=O)CC(=O)[C@@]1(O)CC[C@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@]3(Cl)[C@H](Cl)C[C@]21C
cicortonide,CC(=O)CC(=O)[C@@]12OC(C)(C)O[C@H]1C[C@H]1[C@H]3CC(C#N)=C4C=C(OCCCl)CC[C@@]4(C)[C@@]3(F)[C@H](O)C[C@]12C
ketoconazole,CC(=O)N1CCN(c2ccc(OC[C@@H]3CO[C@@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1
bisorcic,CC(=O)NCCC[C@@H](NC(C)=O)C(=O)O
