compound_name,SMILES,drug_norm,num_targets_moa,ad_weight_sum,num_core_hits,ad_hit_targets,drug_name_out,ad_score_norm,core_gate,ad_score_gated,phase2_score
cas-58-85-5,O=C(O)CCCC[C@H]1SC[C@H]2NC(=O)N[C@@H]21,cas 58 85 5,0,0.0,0,,cas-58-85-5,0.0,0,0.0,0.0
unii-x10241g2na,O=C1CC2(CCCC2)CC(=O)N1CCNC[C@@H]1COc2ccccc2O1,unii x10241g2na,0,0.0,0,,unii-x10241g2na,0.0,0,0.0,0.0
schembl8844528,O=C1CCC(=O)N1C[C@@H]1CC[C@H]2CN(c3ncccn3)CCN2C1,schembl8844528,0,0.0,0,,schembl8844528,0.0,0,0.0,0.0
rofelodine,O=C1CCN=C2C[C@H](c3ccccc3)CN12,rofelodine,0,0.0,0,,rofelodine,0.0,0,0.0,0.0
rolicyprine,O=C1CC[C@@H](C(=O)N[C@@H]2C[C@H]2c2ccccc2)N1,rolicyprine,0,0.0,0,,rolicyprine,0.0,0,0.0,0.0
cinperene,O=C1CC[C@@](c2ccccc2)(C2CCN(C/C=C/c3ccccc3)CC2)C(=O)N1,cinperene,0,0.0,0,,cinperene,0.0,0,0.0,0.0
(r)-alonimid,O=C1CC[C@@]2(CCC(=O)c3ccccc32)C(=O)N1,alonimid,0,0.0,0,,(r)-alonimid,0.0,0,0.0,0.0
,O=C1CC[C@@]2(O)[C@@H]3Cc4ccc(O)c5c4[C@]2(CCN3CC2CC2)[C@@H]1O5,,0,0.0,0,,nan,0.0,0,0.0,0.0
,O=C1CC[C@H](N2C(=O)[C@H]3[C@@H]4CC[C@@H](C4)[C@H]3C2=O)C(=O)N1,,0,0.0,0,,nan,0.0,0,0.0,0.0
"(1r,9s,10r)-17-(cyclopropylmethyl)-3-hydroxy-17-azatetracyclo[7.5.3.01,10.02,7]heptadeca-2(7),3,5-trien-13-one",O=C1CC[C@H]2[C@@H]3Cc4cccc(O)c4[C@]2(CCN3CC2CC2)C1,17 3 hydroxy 17 azatetracyclo 7 5 3 01 10 02 7 heptadeca 2 3 5 trien 13 one,0,0.0,0,,"(1r,9s,10r)-17-(cyclopropylmethyl)-3-hydroxy-17-azatetracyclo[7.5.3.01,10.02,7]heptadeca-2(7),3,5-trien-13-one",0.0,0,0.0,0.0
,O=C1CN(O)[C@@H](c2ccccc2)c2cc(Cl)ccc2N1,,0,0.0,0,,nan,0.0,0,0.0,0.0
cloxazolam,O=C1CN2CCO[C@@]2(c2ccccc2Cl)c2cc(Cl)ccc2N1,cloxazolam,0,0.0,0,,cloxazolam,0.0,0,0.0,0.0
zinc40017477,O=C1CN2CCO[C@]2(c2ccccc2F)c2cc(Br)ccc2N1,zinc40017477,0,0.0,0,,zinc40017477,0.0,0,0.0,0.0
unii-i47khr6imv,O=C1CN2CCO[C@]2(c2ccccc2F)c2cc(Cl)ccc2N1CCO,unii i47khr6imv,0,0.0,0,,unii-i47khr6imv,0.0,0,0.0,0.0
schembl2108102,O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1C[C@@H](O)CO,schembl2108102,0,0.0,0,,schembl2108102,0.0,0,0.0,0.0
,O=C1C[C@@H]2c3cc(Cl)ccc3O[C@]3(CCNC[C@H]23)N1,,0,0.0,0,,nan,0.0,0,0.0,0.0
,O=C1N(CCCN2CCN(c3cccc(Cl)c3)CC2)N[C@H]2C=CC=CN12,,0,0.0,0,,nan,0.0,0,0.0,0.0
unii-3042he9he8,O=C1NC(=NC2CC2)O[C@@H]1c1ccccc1,unii 3042he9he8,0,0.0,0,,unii-3042he9he8,0.0,0,0.0,0.0
zinc1081249,O=C1NC(=O)[C@@]2(CCc3ccccc3C2)N1,zinc1081249,0,0.0,0,,zinc1081249,0.0,0,0.0,0.0
unii-ke6k6jp8fp component yyganuvabkdfdw-gzmmtyoysa-n,O=C1NC(=O)[C@@]2(c3ccc(Cl)cc3)C[C@@H]12,unii ke6k6jp8fp component yyganuvabkdfdw gzmmtyoysa n,0,0.0,0,,unii-ke6k6jp8fp component yyganuvabkdfdw-gzmmtyoysa-n,0.0,0,0.0,0.0
unii-l2gwr3us1g component qqwlxnmppfcvcd-secbinfhsa-n,O=C1NCCC[C@H]1N1C(=O)c2ccccc2S1(=O)=O,unii l2gwr3us1g component qqwlxnmppfcvcd secbinfhsa n,0,0.0,0,,unii-l2gwr3us1g component qqwlxnmppfcvcd-secbinfhsa-n,0.0,0,0.0,0.0
pdsp1_001647,O=C1NCN(c2ccccc2)C12CCN(C[C@@H]1COc3ccccc3O1)CC2,pdsp1 001647,0,0.0,0,,pdsp1_001647,0.0,0,0.0,0.0
unii-1287u42u7j,O=C1N[C@@H](CCCl)Oc2ccccc21,unii 1287u42u7j,0,0.0,0,,unii-1287u42u7j,0.0,0,0.0,0.0
unii-8pdi6dy6gv component jejofytvmfvkqa-cqszacivsa-n,O=C1Nc2ccc(Cl)nc2C(c2ccccc2Cl)=N[C@@H]1O,unii 8pdi6dy6gv component jejofytvmfvkqa cqszacivsa n,0,0.0,0,,unii-8pdi6dy6gv component jejofytvmfvkqa-cqszacivsa-n,0.0,0,0.0,0.0
schembl17256233,O=C1[C@H]2[C@@H]3C=C[C@@H]([C@H]4C=C[C@@H]34)[C@H]2C(=O)N1CCCCN1CCN(c2ncccn2)CC1,schembl17256233,0,0.0,0,,schembl17256233,0.0,0,0.0,0.0
balaperidone,O=c1[nH]c2ccccc2c(=O)n1CCN1C[C@H]2[C@@H](c3ccc(F)cc3)C[C@H]2C1,balaperidone,0,0.0,0,,balaperidone,0.0,0,0.0,0.0
"2-(2,4-difluorophenyl)-1,3-bis(1,3-dihydro-1,2,4-triazol-2-yl)propan-2-ol",OC(CN1CN=CN1)(CN1CN=CN1)c1ccc(F)cc1F,2 1 3 bispropan 2 ol,0,0.0,0,,"2-(2,4-difluorophenyl)-1,3-bis(1,3-dihydro-1,2,4-triazol-2-yl)propan-2-ol",0.0,0,0.0,0.0
zinc403682,OC(c1ccccc1)(c1ccccc1)[C@H]1CCCCN1,zinc403682,0,0.0,0,,zinc403682,0.0,0,0.0,0.0
zinc17354679,OC(c1ccccc1)(c1ccccc1)[C@H]1C[C@@H]1c1ccncc1,zinc17354679,0,0.0,0,,zinc17354679,0.0,0,0.0,0.0
zinc102036582,OCCN1CCN(CC/C=C2\c3ccccc3COc3ccc(Cl)cc32)CC1,zinc102036582,0,0.0,0,,zinc102036582,0.0,0,0.0,0.0
unii-1o8a15g935 component bjwapforupuxrj-gosisdbhsa-n,OCCN1CCN(CCC[C@@H]2c3ccc(F)cc3Sc3ccc(C(F)(F)F)cc32)CC1,unii 1o8a15g935 component bjwapforupuxrj gosisdbhsa n,0,0.0,0,,unii-1o8a15g935 component bjwapforupuxrj-gosisdbhsa-n,0.0,0,0.0,0.0
chembl105013,OCCN1CCN([C@H]2C[C@H](c3ccc(F)cc3)c3ccc(C(F)(F)F)cc32)CC1,chembl105013,0,0.0,0,,chembl105013,0.0,0,0.0,0.0
zinc22463019,OCCOCCOCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,zinc22463019,0,0.0,0,,zinc22463019,0.0,0,0.0,0.0
zinc252444101,OC[C@H](O)[C@@H]1O[C@@H]2O[C@H](C(Cl)(Cl)Cl)O[C@H]2[C@H]1O,zinc252444101,0,0.0,0,,zinc252444101,0.0,0,0.0,0.0
53910-25-1,OC[C@H]1O[C@@H](n2cnc3c2NC=NC[C@H]3O)C[C@H]1O,53910 25 1,0,0.0,0,,53910-25-1,0.0,0,0.0,0.0
zinc2053,OCc1ccccc1O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O,zinc2053,0,0.0,0,,zinc2053,0.0,0,0.0,0.0
,ON1CC(NCC2CC2)=Nc2ccc(Cl)cc2[C@@H]1c1ccccc1,,0,0.0,0,,nan,0.0,0,0.0,0.0
denzimol,O[C@@H](Cn1ccnc1)c1ccc(CCc2ccccc2)cc1,denzimol,0,0.0,0,,denzimol,0.0,0,0.0,0.0
unii-u49lid4uyj component okackalpxhbema-odanahcnsa-n,O[C@@H](OCC(CO[C@H](O)C(Cl)(Cl)Cl)(CO[C@@H](O)C(Cl)(Cl)Cl)CO[C@@H](O)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,unii u49lid4uyj component okackalpxhbema odanahcnsa n,0,0.0,0,,unii-u49lid4uyj component okackalpxhbema-odanahcnsa-n,0.0,0,0.0,0.0
unii-68t333a22u,O[C@H](CCCN1CCc2c(c3cc(F)ccc3n2-c2ccc(F)cc2)C1)c1ccc(F)cc1,unii 68t333a22u,0,0.0,0,,unii-68t333a22u,0.0,0,0.0,0.0
schembl18309836,O[C@H](CN1CCCCC1)c1cc(-c2ccccc2)on1,schembl18309836,0,0.0,0,,schembl18309836,0.0,0,0.0,0.0
,O[C@H]1[C@H](OCCOCCO[C@H](O)C(Cl)(Cl)Cl)[C@@H](O[C@H]2O[C@H](COCCOCCO[C@@H](O)C(Cl)(Cl)Cl)C[C@H](O[C@@H](O)C(Cl)(Cl)Cl)[C@@H]2O)[C@H](COCCO[C@H](O)C(Cl)(Cl)Cl)O[C@H]1O,,0,0.0,0,,nan,0.0,0,0.0,0.0
unii-0663ol43pk,O[C@](C1=NCCN1)(c1ccc(Cl)cc1)c1ccccn1,unii 0663ol43pk,0,0.0,0,,unii-0663ol43pk,0.0,0,0.0,0.0
,O[C@]1(c2ccc(Cl)cc2)c2ccccc2[C@@H]2NCCN21,,0,0.0,0,,nan,0.0,0,0.0,0.0
ciclazindol,O[C@]1(c2ccccc2Cl)C2=NCCCN2c2ccccc21,ciclazindol,0,0.0,0,,ciclazindol,0.0,0,0.0,0.0
chembl3577583,Oc1ccc2c(c1)[C@]13CCCC[C@]1(O)[C@H](C2)N(CC1CC1)CC3,chembl3577583,0,0.0,0,,chembl3577583,0.0,0,0.0,0.0
schembl20904174,Oc1ccc2c(c1)[C@]13CCCC[C@]1(O)[C@H](C2)N(CC1CCC1)CC3,schembl20904174,0,0.0,0,,schembl20904174,0.0,0,0.0,0.0
,Oc1ccc2c3c1O[C@@H]1[C@@H](O)C=C[C@H]4[C@H](C2)NCC[C@@]314,,0,0.0,0,,nan,0.0,0,0.0,0.0
,Oc1ccc2c3c1O[C@H]1[C@H](O)CC[C@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314,,0,0.0,0,,nan,0.0,0,0.0,0.0
zinc2015966,S=C1NCC[C@H](COc2ccccc2)O1,zinc2015966,0,0.0,0,,zinc2015966,0.0,0,0.0,0.0
levoxadrol,c1ccc(C2(c3ccccc3)OC[C@@H]([C@H]3CCCCN3)O2)cc1,levoxadrol,0,0.0,0,,levoxadrol,0.0,0,0.0,0.0
,c1ccc([C@@H]2CN3CCS[C@H]3N2)cc1,,0,0.0,0,,nan,0.0,0,0.0,0.0
,c1ccc([C@@H]2CN[C@H]3NCCN32)cc1,,0,0.0,0,,nan,0.0,0,0.0,0.0
napitane,c1ccc([C@H]2CCN(C[C@@H]3CCCc4c3ccc3c4OCO3)C2)cc1,napitane,0,0.0,0,,napitane,0.0,0,0.0,0.0
unii-f5iv9bnn0r,c1ccc2c(c1)CCN1CCNC[C@@H]21,unii f5iv9bnn0r,0,0.0,0,,unii-f5iv9bnn0r,0.0,0,0.0,0.0
zinc5934813,c1ccc2c(c1)CCc1cccc3c1[C@@H]2CN1CCCC[C@H]31,zinc5934813,0,0.0,0,,zinc5934813,0.0,0,0.0,0.0
quinupramine,c1ccc2c(c1)CCc1ccccc1N2[C@@H]1CN2CCC1CC2,quinupramine,0,0.0,0,,quinupramine,0.0,0,0.0,0.0
(r)-mequitazine,c1ccc2c(c1)Sc1ccccc1N2C[C@H]1CN2CCC1CC2,mequitazine,1,0.0,0,,(r)-mequitazine,0.0,0,0.0,0.0
"tarceva, erlotinib",C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,tarceva erlotinib,0,0.0,0,,"tarceva, erlotinib",0.0,0,0.0,0.0
pazopanib,CC1=c2ccc(N(C)c3ccnc(Cc4ccc(C)c(S(N)(=O)=O)c4)n3)cc2=NC1C,pazopanib,0,0.0,0,,pazopanib,0.0,0,0.0,0.0
domperidone,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,domperidone,1,0.0,0,,domperidone,0.0,0,0.0,0.0
pergolide,CCCN1C[C@@H](CSC)CC2c3cccc4[nH]cc(c34)C[C@@H]21,pergolide,0,0.0,0,,pergolide,0.0,0,0.0,0.0
aciclovir,Nc1nc(=O)c2ncn(COCCO)c2[nH]1,aciclovir,0,0.0,0,,aciclovir,0.0,0,0.0,0.0
aee-788,CCN1CCN(Cc2ccc(-c3cc4c(NC(C)c5ccccc5)ncnc4[nH]3)cc2)CC1,aee 788,0,0.0,0,,aee-788,0.0,0,0.0,0.0
etomidate,CCOC(=O)c1cncn1[C@H](C)c1ccccc1,etomidate,1,0.0,0,,etomidate,0.0,0,0.0,0.0
cep-1347,CCSCc1ccc2c(c1)c1c3c(c4c5cc(CSCC)ccc5n5c4c1n2C1C[C@](O)(C(=O)OC)C5(C)O1)CNC3=O,cep 1347,0,0.0,0,,cep-1347,0.0,0,0.0,0.0
carbinoxamine,CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1,carbinoxamine,0,0.0,0,,carbinoxamine,0.0,0,0.0,0.0
flavopiridol,CN1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)C(O)C1,flavopiridol,0,0.0,0,,flavopiridol,0.0,0,0.0,0.0
schembl3121372,CN1CC[C@]23c4c5ccc(O)c4O[C@@H]2C(=O)CCC3(O)[C@H]1C5,schembl3121372,0,0.0,0,,schembl3121372,0.0,0,0.0,0.0
schembl3118501,CN1CC[C@]23c4c5ccc(O)c4O[C@@H]2C(=O)CC[C@H]3[C@H]1C5,schembl3118501,0,0.0,0,,schembl3118501,0.0,0,0.0,0.0
ergotamine,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,ergotamine,0,0.0,0,,ergotamine,0.0,0,0.0,0.0
sorafenib,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,sorafenib,0,0.0,0,,sorafenib,0.0,0,0.0,0.0
duloxetine,CNCC[C@@H](Oc1cccc2ccccc12)c1cccs1,duloxetine,0,0.0,0,,duloxetine,0.0,0,0.0,0.0
dexmethylphenidate,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1,dexmethylphenidate,0,0.0,0,,dexmethylphenidate,0.0,0,0.0,0.0
"tiotidine (skb10, y-g10)",CN/C(=N\CCSCc1csc(NC(=N)N)n1)NC#N,tiotidine,0,0.0,0,,"tiotidine (skb10, y-g10)",0.0,0,0.0,0.0
"everolimus, rad001",COC1C(=O)C(C)CC(C)/C=C/C=C/C=C(\C)[C@@H](OC)CC2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CC[C@@H](OCCO)C(OC)C2)CC(=O)[C@H](C)C=C(C)[C@@H]1O,everolimus rad001,0,0.0,0,,"everolimus, rad001",0.0,0,0.0,0.0
penicillic acid,C=C(C)C(=O)/C(=C/C(=O)O)OC,penicillic acid,0,0.0,0,,penicillic acid,0.0,0,0.0,0.0
semaxanib,Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1,semaxanib,0,0.0,0,,semaxanib,0.0,0,0.0,0.0
"10,11-dihydrocarbamazepine",NC(=O)N1c2ccccc2CCc2ccccc21,10 11 dihydrocarbamazepine,0,0.0,0,,"10,11-dihydrocarbamazepine",0.0,0,0.0,0.0
dichloroacetate,O=C(O)C(Cl)Cl,dichloroacetate,0,0.0,0,,dichloroacetate,0.0,0,0.0,0.0
hydantoin,O=C1CNC(=O)N1,hydantoin,0,0.0,0,,hydantoin,0.0,0,0.0,0.0
fasudil,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,fasudil,0,0.0,0,,fasudil,0.0,0,0.0,0.0
vesamicol,OC1CCCCC1N1CCC(c2ccccc2)CC1,vesamicol,0,0.0,0,,vesamicol,0.0,0,0.0,0.0
nalbuphine,Oc1ccc2c3c1O[C@@H]1[C@@H](O)CCC4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314,nalbuphine,0,0.0,0,,nalbuphine,0.0,0,0.0,0.0
mw01-5-188wh,c1ccc(-c2cc(-c3ccccc3)c(N3CCN(c4ncccn4)CC3)nn2)cc1,mw01 5 188wh,0,0.0,0,,mw01-5-188wh,0.0,0,0.0,0.0
,C#C[C@@]1(O)C=C[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@@H]3CC[C@@]21CC,,0,0.0,0,,nan,0.0,0,0.0,0.0
,C#C[C@@]1(O)CC[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@@H]3C=C[C@@]21CC,,0,0.0,0,,nan,0.0,0,0.0,0.0
,C#C[C@@]1(O)CC[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@@H]3CC[C@@]21C,,0,0.0,0,,nan,0.0,0,0.0,0.0
"(8r,9r,10r,13s,14r,17s)-13-ethyl-17-ethynyl-17-hydroxy-1,2,6,7,8,9,10,11,12,14,15,16-dodecahydrocyclopenta[a]phenanthren-3-one",C#C[C@@]1(O)CC[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@@H]3CC[C@@]21CC,13 ethyl 17 ethynyl 17 hydroxy 1 2 6 7 8 9 10 11 12 14 15 16 dodecahydrocyclopenta a phenanthren 3 one,0,0.0,0,,"(8r,9r,10r,13s,14r,17s)-13-ethyl-17-ethynyl-17-hydroxy-1,2,6,7,8,9,10,11,12,14,15,16-dodecahydrocyclopenta[a]phenanthren-3-one",0.0,0,0.0,0.0
,C#C[C@@]1(O)CC[C@@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@@H]3CC[C@@]21C,,0,0.0,0,,nan,0.0,0,0.0,0.0
,C#C[C@@]1(O)CC[C@@H]2[C@@H]3CC[C@@H]4CC(=O)CCC4=C3[C@H](c3ccc(N(C)C)cc3)C[C@@]21C,,0,0.0,0,,nan,0.0,0,0.0,0.0
zinc169293457,C#C[C@@]1(O)CC[C@@H]2[C@@H]3CCc4cc(O)ccc4[C@@H]3CC[C@@]21C,zinc169293457,0,0.0,0,,zinc169293457,0.0,0,0.0,0.0
zinc169341273,C#C[C@@]1(O)CC[C@@H]2[C@@H]3CCc4cc(OC)ccc4[C@@H]3CC[C@@]21C,zinc169341273,0,0.0,0,,zinc169341273,0.0,0,0.0,0.0
,C#C[C@@]1(O)CC[C@@H]2[C@H]3[C@@H](C)CC4=C(CCC(=O)C4)[C@@H]3CC[C@@]21C,,0,0.0,0,,nan,0.0,0,0.0,0.0
,C#C[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@@H]3C(=C)C[C@]21CC,,0,0.0,0,,nan,0.0,0,0.0,0.0
,C#C[C@@]1(OC(C)=O)CC[C@@H]2[C@@H]3CCC4=CC(=NO)CC[C@@H]4[C@@H]3CC[C@@]21CC,,0,0.0,0,,nan,0.0,0,0.0,0.0
,C#C[C@@]1(OC(C)=O)CC[C@@H]2[C@@H]3CCC4=C[C@@H](OC(C)=O)CC[C@@H]4[C@@H]3CC[C@@]21C,,0,0.0,0,,nan,0.0,0,0.0,0.0
methylpentynol,C#C[C@](C)(O)CC,methylpentynol,0,0.0,0,,methylpentynol,0.0,0,0.0,0.0
ethchlorvynol,C#C[C@](O)(C=CCl)CC,ethchlorvynol,1,0.0,0,,ethchlorvynol,0.0,0,0.0,0.0
nivazol (nivacortol),C#C[C@]1(O)CC[C@H]2[C@H]3CCC4=Cc5c(cnn5-c5ccc(F)cc5)C[C@@]4(C)[C@@H]3CC[C@@]21C,nivazol,0,0.0,0,,nivazol (nivacortol),0.0,0,0.0,0.0
nicocortonide,C/C=C/[C@@H]1O[C@@]2(C(=O)COC(=O)c3ccncc3)CC[C@@]3(O1)[C@@H]1CCC4=CC(=O)CC[C@@]4(C)[C@H]1[C@@H](O)C[C@]23C,nicocortonide,0,0.0,0,,nicocortonide,0.0,0,0.0,0.0
zinc9710,C1=Cc2cccc(OC[C@@H]3CNCCO3)c2C1,zinc9710,0,0.0,0,,zinc9710,0.0,0,0.0,0.0
zinc169658384,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]2CC[C@H]3[C@@H](C)CCCC(C)C)C[C@H](O)C[C@H]1O,zinc169658384,0,0.0,0,,zinc169658384,0.0,0,0.0,0.0
nalmefene,C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@]2(CCN3CC2CC2)[C@H]1O5,nalmefene,0,0.0,0,,nalmefene,0.0,0,0.0,0.0
isoprednidene,C=C1C[C@@H]2[C@@H]3C=CC4=CC(=O)CC[C@@]4(C)[C@@H]3[C@@H](O)C[C@]2(C)[C@]1(O)C(=O)CO,isoprednidene,0,0.0,0,,isoprednidene,0.0,0,0.0,0.0
prednylidene,C=C1C[C@@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@H]3[C@@H](O)C[C@]2(C)[C@]1(O)C(=O)CO,prednylidene,0,0.0,0,,prednylidene,0.0,0,0.0,0.0
fluprednidene,C=C1C[C@@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@@H](O)C[C@@]2(C)[C@]1(O)C(=O)CO,fluprednidene,0,0.0,0,,fluprednidene,0.0,0,0.0,0.0
xorphanol,C=C1C[C@H](C)[C@@H]2[C@@H]3Cc4ccc(O)cc4[C@]2(CCN3CC2CCC2)C1,xorphanol,0,0.0,0,,xorphanol,0.0,0,0.0,0.0
zinc5651434,C=CCC1([C@@H](C)CC)C(=O)NC(=O)NC1=O,zinc5651434,0,0.0,0,,zinc5651434,0.0,0,0.0,0.0
albutoin,C=CCN1C(=O)[C@@H](CC(C)C)NC1=S,albutoin,0,0.0,0,,albutoin,0.0,0,0.0,0.0
(r)-alpiropride,C=CCN1CCC[C@@H]1CNC(=O)c1cc(S(=O)(=O)NC)c(N)cc1OC,alpiropride,0,0.0,0,,(r)-alpiropride,0.0,0,0.0,0.0
zinc4475310,C=CCN1CC[C@@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@@H]1C5,zinc4475310,0,0.0,0,,zinc4475310,0.0,0,0.0,0.0
naloxone,C=CCN1CC[C@@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,naloxone,0,0.0,0,,naloxone,0.0,0,0.0,0.0
diacetylnalorphine,C=CCN1CC[C@@]23c4c5ccc(OC(C)=O)c4O[C@@H]2[C@@H](OC(C)=O)C=C[C@H]3[C@H]1C5,diacetylnalorphine,0,0.0,0,,diacetylnalorphine,0.0,0,0.0,0.0
alletorphine,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@@H]2[C@]2(OC)C=C[C@]3(C[C@@H]2[C@](C)(O)CCC)[C@H]1C5,alletorphine,0,0.0,0,,alletorphine,0.0,0,0.0,0.0
cabergoline,C=CCN1C[C@@H](C(=O)N(CCCN(C)C)C(=O)NCC)C[C@H]2c3cccc4[nH]cc(c34)C[C@H]21,cabergoline,1,0.0,0,,cabergoline,0.0,0,0.0,0.0
(s)-(-)-oxprenolol,C=CCOc1ccccc1OC[C@@H](O)CNC(C)C,oxprenolol,0,0.0,0,,(s)-(-)-oxprenolol,0.0,0,0.0,0.0
,C=CC[C@@]1([C@@H](C)CCC)C(=C)NC(O)=NC1=O,,0,0.0,0,,nan,0.0,0,0.0,0.0
zinc1530929,C=CC[C@]1([C@@H](C)C#CCC)C(=O)NC(=O)N(C)C1=O,zinc1530929,0,0.0,0,,zinc1530929,0.0,0,0.0,0.0
130-95-0,C=C[C@@H]1CN2CC[C@@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,130 95 0,0,0.0,0,,130-95-0,0.0,0,0.0,0.0
cinchonidine,C=C[C@@H]1CN2CC[C@@H]1C[C@H]2[C@@H](O)c1ccnc2ccccc12,cinchonidine,0,0.0,0,,cinchonidine,0.0,0,0.0,0.0
,C=C[C@@]12CC[C@@H](O[C@H]3C[C@@H](OC)[C@@H](O)[C@H](C)O3)C[C@]1(O)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@H](C3=CC(=O)OC3)CC[C@@]12O,,0,0.0,0,,nan,0.0,0,0.0,0.0
quinidine,C=C[C@H]1CN2CC[C@@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,quinidine,0,0.0,0,,quinidine,0.0,0,0.0,0.0
acrocinonide,C=C[C@H]1O[C@@H]2C[C@@H]3[C@@H]4CCC5=CC(=O)C=C[C@@]5(C)[C@@]4(F)[C@@H](O)C[C@@]3(C)[C@]2(C(=O)CO)O1,acrocinonide,0,0.0,0,,acrocinonide,0.0,0,0.0,0.0
fursultiamine,CC(=C(CCO)SSC[C@H]1CCCO1)N(C=O)Cc1cnc(C)nc1N,fursultiamine,0,0.0,0,,fursultiamine,0.0,0,0.0,0.0
,CC(=CC(=O)O)/C=C/C=C(C)\C=C/C1=C(C)CCCC1(C)C,,0,0.0,0,,nan,0.0,0,0.0,0.0
,CC(=CCO)/C=C/C=C(C)\C=C\C1=C(C)CCCC1(C)C,,0,0.0,0,,nan,0.0,0,0.0,0.0
dichlorisone-acetate,CC(=O)CC(=O)[C@@]1(O)CC[C@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@]3(Cl)[C@H](Cl)C[C@]21C,dichlorisone acetate,0,0.0,0,,dichlorisone-acetate,0.0,0,0.0,0.0
cicortonide,CC(=O)CC(=O)[C@@]12OC(C)(C)O[C@H]1C[C@H]1[C@H]3CC(C#N)=C4C=C(OCCCl)CC[C@@]4(C)[C@@]3(F)[C@H](O)C[C@]12C,cicortonide,0,0.0,0,,cicortonide,0.0,0,0.0,0.0
ketoconazole,CC(=O)N1CCN(c2ccc(OC[C@@H]3CO[C@@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,ketoconazole,1,0.0,0,,ketoconazole,0.0,0,0.0,0.0
bisorcic,CC(=O)NCCC[C@@H](NC(C)=O)C(=O)O,bisorcic,0,0.0,0,,bisorcic,0.0,0,0.0,0.0
pidolacetamol,CC(=O)Nc1ccc(OC(=O)[C@H]2CCC(=O)N2)cc1,pidolacetamol,0,0.0,0,,pidolacetamol,0.0,0,0.0,0.0
n-[4-[(1s)-1-hydroxy-2-(propan-2-ylamino)ethyl]phenyl]acetamide,CC(=O)Nc1ccc([C@H](O)CNC(C)C)cc1,n 4 1 hydroxy 2 ethyl phenyl acetamide,0,0.0,0,,n-[4-[(1s)-1-hydroxy-2-(propan-2-ylamino)ethyl]phenyl]acetamide,0.0,0,0.0,0.0
acetanilide,CC(=O)Nc1ccccc1,acetanilide,0,0.0,0,,acetanilide,0.0,0,0.0,0.0
,CC(=O)OCC(=O)[C@@]1(O)CC[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@]3(F)[C@@H](O)C[C@@]21C,,0,0.0,0,,nan,0.0,0,0.0,0.0
isoflupredone-acetate,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@H](O)C[C@]21C,isoflupredone acetate,0,0.0,0,,isoflupredone-acetate,0.0,0,0.0,0.0
